# Mesh plot -- plane of sky (v, w) coordinates at phase -0.433050:
-0.265433	 0.153814
-0.258094	 0.153611
-0.252487	 0.153866
-0.277860	 0.153036
-0.275877	 0.152520
-0.263982	 0.152192
-0.249146	 0.152243
-0.240062	 0.152657
-0.291149	 0.150747
-0.284687	 0.150209
-0.271326	 0.149840
-0.254653	 0.149738
-0.239139	 0.149941
-0.228938	 0.150406
-0.226779	 0.151011
-0.304081	 0.148045
-0.301751	 0.147451
-0.292902	 0.146923
-0.278878	 0.146536
-0.261822	 0.146347
-0.244336	 0.146394
-0.229084	 0.146679
-0.218382	 0.147168
-0.213853	 0.147787
-0.316601	 0.143949
-0.312239	 0.143288
-0.301440	 0.142706
-0.285508	 0.142266
-0.266373	 0.142021
-0.246352	 0.142007
-0.227863	 0.142238
-0.213132	 0.142696
-0.203923	 0.143332
-0.201344	 0.144069
-0.327384	 0.138706
-0.320635	 0.138075
-0.308877	 0.137521
-0.293064	 0.137084
-0.274486	 0.136800
-0.254657	 0.136696
-0.235190	 0.136787
-0.217661	 0.137077
-0.203481	 0.137548
-0.193790	 0.138170
-0.189368	 0.138889
-0.340380	 0.133200
-0.336627	 0.132558
-0.328350	 0.131956
-0.316026	 0.131424
-0.300374	 0.130992
-0.282311	 0.130683
-0.262897	 0.130520
-0.243267	 0.130517
-0.224564	 0.130680
-0.207872	 0.131007
-0.194150	 0.131486
-0.184187	 0.132093
-0.178557	 0.132793
-0.351852	 0.126791
-0.350326	 0.126151
-0.344801	 0.125531
-0.335511	 0.124955
-0.322860	 0.124442
-0.307404	 0.124015
-0.289826	 0.123692
-0.270903	 0.123489
-0.251470	 0.123419
-0.232381	 0.123490
-0.214469	 0.123704
-0.198510	 0.124057
-0.185194	 0.124539
-0.175092	 0.125132
-0.168642	 0.125811
-0.166124	 0.126545
-0.362276	 0.118878
-0.358909	 0.118256
-0.352128	 0.117659
-0.342160	 0.117104
-0.329342	 0.116609
-0.314116	 0.116188
-0.297005	 0.115856
-0.278601	 0.115627
-0.259539	 0.115510
-0.240473	 0.115512
-0.222054	 0.115639
-0.204907	 0.115889
-0.189607	 0.116260
-0.176668	 0.116742
-0.166521	 0.117322
-0.159506	 0.117981
-0.155861	 0.118696
-0.371836	 0.110309
-0.367552	 0.109668
-0.359954	 0.109055
-0.349270	 0.108486
-0.335824	 0.107975
-0.320028	 0.107539
-0.302370	 0.107190
-0.283395	 0.106939
-0.263689	 0.106798
-0.243856	 0.106773
-0.224503	 0.106868
-0.206214	 0.107085
-0.189540	 0.107423
-0.174978	 0.107873
-0.162960	 0.108427
-0.153843	 0.109069
-0.147899	 0.109781
-0.145310	 0.110539
-0.382119	 0.101437
-0.379615	 0.100803
-0.374131	 0.100186
-0.365796	 0.099598
-0.354811	 0.099052
-0.341448	 0.098561
-0.326040	 0.098135
-0.308973	 0.097785
-0.290675	 0.097522
-0.271606	 0.097352
-0.252240	 0.097283
-0.233060	 0.097318
-0.214538	 0.097460
-0.197126	 0.097709
-0.181246	 0.098062
-0.167281	 0.098513
-0.155565	 0.099054
-0.146377	 0.099673
-0.139941	 0.100357
-0.136414	 0.101087
-0.390468	 0.091363
-0.387191	 0.090716
-0.381037	 0.090089
-0.372138	 0.089493
-0.360690	 0.088940
-0.346951	 0.088441
-0.331230	 0.088006
-0.313887	 0.087646
-0.295318	 0.087370
-0.275945	 0.087185
-0.256208	 0.087097
-0.236555	 0.087110
-0.217424	 0.087226
-0.199240	 0.087446
-0.182404	 0.087769
-0.167284	 0.088188
-0.154206	 0.088699
-0.143453	 0.089291
-0.135259	 0.089954
-0.129803	 0.090672
-0.127208	 0.091429
-0.398957	 0.081275
-0.397811	 0.080610
-0.393832	 0.079955
-0.387092	 0.079322
-0.377724	 0.078721
-0.365917	 0.078164
-0.351911	 0.077660
-0.335997	 0.077220
-0.318506	 0.076853
-0.299802	 0.076568
-0.280275	 0.076370
-0.260331	 0.076266
-0.240381	 0.076259
-0.220832	 0.076352
-0.202082	 0.076546
-0.184507	 0.076838
-0.168457	 0.077226
-0.154248	 0.077704
-0.142160	 0.078265
-0.132429	 0.078899
-0.125247	 0.079594
-0.120759	 0.080337
-0.119060	 0.081111
-0.406013	 0.069915
-0.404122	 0.069243
-0.399518	 0.068584
-0.392279	 0.067948
-0.382535	 0.067346
-0.370465	 0.066787
-0.356298	 0.066282
-0.340300	 0.065840
-0.322777	 0.065469
-0.304065	 0.065177
-0.284520	 0.064970
-0.264515	 0.064853
-0.244429	 0.064830
-0.224638	 0.064902
-0.205510	 0.065071
-0.187399	 0.065336
-0.170633	 0.065692
-0.155517	 0.066137
-0.142320	 0.066664
-0.131278	 0.067265
-0.122589	 0.067930
-0.116411	 0.068648
-0.112859	 0.069405
-0.411947	 0.058007
-0.409383	 0.057333
-0.404234	 0.056673
-0.396581	 0.056038
-0.386551	 0.055437
-0.374314	 0.054881
-0.360081	 0.054378
-0.344101	 0.053936
-0.326654	 0.053564
-0.308047	 0.053268
-0.288608	 0.053054
-0.268677	 0.052927
-0.248601	 0.052890
-0.228727	 0.052944
-0.209396	 0.053091
-0.190936	 0.053329
-0.173656	 0.053657
-0.157843	 0.054069
-0.143757	 0.054562
-0.131629	 0.055128
-0.121658	 0.055758
-0.114006	 0.056444
-0.108802	 0.057174
-0.106137	 0.057936
-0.416742	 0.045629
-0.413581	 0.044955
-0.407969	 0.044298
-0.399987	 0.043667
-0.389758	 0.043071
-0.377442	 0.042519
-0.363236	 0.042020
-0.347368	 0.041582
-0.330095	 0.041211
-0.311699	 0.040914
-0.292477	 0.040696
-0.272741	 0.040561
-0.252809	 0.040512
-0.232998	 0.040551
-0.213623	 0.040679
-0.194987	 0.040893
-0.177379	 0.041193
-0.161069	 0.041575
-0.146304	 0.042034
-0.133307	 0.042564
